=", ="
"no_one-Apr21-0207", "Latin", " ", "nēmō", " nēmō"
"no_one-Apr21-0207", "Latvian", " ", "neviens", " neviens"
"no_one-Apr21-0207", "Macedonian", " ", "никој", " никој"
"no_one-Apr21-0207", "Maltese", " ", "ħadd", " ħadd"
"no_one-Apr21-0207", "Maori", " ", "pākorehā", " pākorehā"
"no_one-Apr21-0207", "Middle English", " ", "noman", " noman"
"no_one-Apr21-0207", "Mirandese", " ", "naide", " naide"
"no_one-Apr21-0207", "Navajo", " ", "doo nagháí da", " doo nagháí da"
"no_one-Apr21-0207", "Neapolitan", " ", "nisciuno", " nisciuno"
"no_one-Apr21-0207", "Norwegian", " ", " ", " "
"no_one-Apr21-0207", " ", "Bokmål", "ingen", " ingen"
"no_one-Apr21-0207", " ", "Nynorsk", "ingen", " Nynorsk: ingen"
"no_one-Apr21-0207", "Old English", " ", "nān mann|m", " nān mann|m"
"no_one-Apr21-0207", "Old French", " ", "nul", " nul"
"no_one-Apr21-0207", "Persian", " ", "هیچ‌کس|tr=hič-kas|sc=fa-Arab", " هیچ‌کس|tr=hič-kas|sc=fa-Arab"
"no_one-Apr21-0207", "Plautdietsch", " ", "kjeena", " kjeena"
"no_one-Apr21-0207", "Polish", " ", "nikt", " nikt"
"no_one-Apr21-0207", "Portuguese", " ", "ninguém", " ninguém"
"no_one-Apr21-0207", "Romanian", " ", "nimeni, niciun|m|n", " nimeni" , " niciun|m|n"
"no_one-Apr21-0207", "Russian", " ", "никто́", " никто́"
"no_one-Apr21-0207", "Scots", " ", "naebody", " naebody"
"no_one-Apr21-0207", "Serbo-Croatian", " ", " ", " "
"no_one-Apr21-0207", " ", "Cyrillic", "нико, нитко", " нико" , " нитко"
"no_one-Apr21-0207", " ", "Roman", "niko, nitko", " Roman: niko" , " nitko"
"no_one-Apr21-0207", "Sicilian", " ", "nuddu", " nuddu"
"no_one-Apr21-0207", "Slovak", " ", "nikto", " nikto"
"no_one-Apr21-0207", "Slovene", " ", "nihčè", " nihčè"
"no_one-Apr21-0207", "Spanish", " ", "nadie", " nadie"
"no_one-Apr21-0207", "Swedish", " ", "ingen", " ingen"
"no_one-Apr21-0207", "Tagalog", " ", "walang sino man, walang sinuman", " walang sino man" , " walang sinuman"
"no_one-Apr21-0207", "Talysh", " ", " ", " "
"no_one-Apr21-0207", " ", "Asalemi", "هیش کسی|tr=hiš kasi|sc=fa-Arab", " هیش کسی|tr=hiš kasi|sc=fa-Arab"
"no_one-Apr21-0207", "Thai", " ", "ไม่มีใคร|tr=mâi mee krai", " ไม่มีใคร|tr=mâi mee krai"
"no_one-Apr21-0207", "Turkish", " ", "kimse, hiç kimse", " kimse" , " hiç kimse"
"no_one-Apr21-0207", "Ukrainian", " ", "ніхто́", " ніхто́"
"no_one-Apr21-0207", "Urdu", " ", "کوئی نہیں|tr=koī nahī̃|sc=ur-Arab", " کوئی نہیں|tr=koī nahī̃|sc=ur-Arab"
"no_one-Apr21-0207", "Vietnamese", " ", "không ai (空埃)", " không ai (空埃)"
"no_one-Apr21-0207", "Volapük", " ", "nek", " nek"
"no_one-Apr21-0207", "Walloon", " ", "nouk|m, nolu|c", " nouk|m" , " nolu|c"
"no_one-Apr21-0207", "Welsh", " ", "neb", " neb"
"no_one-Apr21-0207", "West Frisian", " ", "nimmen", " nimmen"
"no_one-Apr21-0207", "Yiddish", " ", "קיינער", " קיינער"
